"Eu gostaria de ser transparente sobre a minha experi?™ncia com o sistema Quantum; at?© o momento, n?£o tive a oportunidade de trabalhar com ele. No entanto, estou aberto(a) e disposto(a) a aprender e me familiarizar com o sistema, se essa for uma necessidade para o projeto ou a equipe. Estou confiante em minha capacidade de adquirir novas habilidades rapidamente e contribuir de maneira eficaz. (GT - I would like to be transparent about my experience with the Quantum system; So far, I haven't had the opportunity to work with him. However, I am open and willing to learn and familiarize myself with the system if that is a need for the project or team. I am confident in my ability to acquire new skills quickly and contribute effectively.)",NA
For 6 1/2 years I directly worked in Si7 and after getting use to it was pretty much like second nature to me. I no longer have that job so I am not in it as much anymore. I can tell you that it can be very complicated for users and I feel like it has alot  of quirks,NA
Further training on how to assist vendors with their end of the portal. Further training on how to run reports and best utilize them. ,NA
I have not used the CBRE Project Management Portal tools specifically yet.  CBRE has too many tools and they are adding and updating very frequently. ,NA
I need more information on what is available and training on how to use it. Is there a email distribution list to get on or website?,NA
I only ever approve. It feels to me that there is a real lack of consistency in usage of the tools based on the projects on my account with a number of PM's not being clear in what can and cant be done,NA
I signed into Kahua once to see the interface for a comm... but I've never used the tools.,NA
I think I need some training sessions. It's good to have a plan to introduce SI and improve its use.,NA
I think if you had some training videos that will show us how to navigate through the site that would be perfect.  ,NA
In the first instance it would be great to receive some introductory training for all of the tools which would create awareness and enable initial use of them followed by more in depth use as suited and needed.,NA
Introductory training and better communication on what the programs do and how they can help PJM.,NA
It is advised to organise focused training sessions on these tools. I have not seen one organised for any of these tools as yet. ,NA
It would be good to have training on each of the available tools. Not sure if this is already available through Talent Coach.,NA
"It would be important to have training in using most of the CBRE's Project Management Portal tools, since we only had training on Kahua. ",NA
"it would be nice to receive ""training"" on the SI7 to better understand what all it has to offer. Everything I know on the SI7 app is what I learned by trial and error.  very little training was offered to me when I came back to CBRE almost 4 years ago.  We have had one training day on Teams with Ms. Frenetta Tate.  I, along with several others of my team, have had little class training time on this app.  I probably could be doing something in an easier fashion if I only knew the system better.  I typically use my phone app to complete most of my work on SI7.  I'm not comfortable or understand SI7 enough to",NA
It would be useful to have training or training recordings available on Intranet,NA
"Maybe is lack of training, but there are certain tools that I'm still have difficult to use or understand.",NA
more classroom training rather than online,NA
more hands on training with live q&a sessions would be beneficial.,NA
More information about the tools available would be helpful. ,NA
More training,NA
More video training ,NA
Need better training ,NA
Need to have training program,NA
Needs to be a bit more training. It's not very efficient to search for work orders when you have to restart search criteria every time you leave current list. It is also hard to give accurate start and completion times if the work order already comes in past due. Need to be able to edit completion times so vendors can receive more accurate score grades. ,NA
None of the training I have received show me the tools available and how to use them so I only use what I find myself and teach myself. This is an area that CBRE should look at,NA
"Please provide trainings for all Project Management tools, so we can justify which one is mandatory item and which one is good to have so it does not become a show stopper for us.",NA
Please train all PjM staff members all over the world how to use the systems we have within CBRE GWS.,NA
Provide a comprehensive user manual.,NA
Provide user friendly instruction/guide for information needed/how to fill out a req. ,NA
regular trainings should be carried out.,NA
services and payment terms are not very clear on portal and it needs other colleagues to brief them to me while onboarding.  ,NA
Set a video and class tutorial for all to understand and make them attend the session. ,NA
"SEVICE INSIGHT MAY BE ALOT BETTER THAN MY EXPERIENCES WITH IT, I BELEIVE  MY TRAINING WAS REALLY LACK LUSTER. SO MOST OF THIS SITE IS FORIEGN TO ME.  AND TRAINING, TRAINING, TRAINING. MAYBE SOME CLASSES ON TALENT COACH INSTEAD OF REPEATING THE SAME CLASSES EVERY YEAR",NA
Sigamos trabajando y sobre todo implementemos una plataforma de formaci??n similar a Talent Coach pero espec??fica para cada DC (GT - Let's continue working and above all implement a training platform similar to Talent Coach but specific for each DC),NA
Suggest to promote more use of the tool and how can it benefit our work process.,NA
"The tools are widely marketed but rarely utilized due to a lack of training or ease of use.  More, regular training needs to be offered in order to be effectively used.",NA
There could be better communication and training for PJM.  The company would experience greater efficiency if everyone was trained to utilize the tools.  ,NA
They aren't discussed very often. Case studies would be great!,NA
User guides to be updated periodically for trainings and teams' easy reference ,NA
We need more training because I feel like we only know the basics but I know there may be tools that we don't know.,NA
"WE need to get more training to our customer on how to submit work order through Service Insight. I am showing a lot of customer how to use it. Plus the one that are submitting work orders, they are over the spectra and I spend time to correct them, so we a get a true count on issues we are working on.",NA
"ServiceInsight is a powerful tool.  At the technician level, efficiency and ease of use should be the priority.  In many cases technicians are now spending a portion of their time entering data to Si7.  The goal should be to minimize data entry time and maximize wrench time.  Allow administrators and managers to retain the very powerful tools that are available in Si7.  I would go at it like Nest did with the thermostat.  No one thought thermostats needed to be changed.  Nest approached it with simplicity in mind and it revolutionized thinking about how people interact with a product. ",NA
I would like to see the mobile MFM app have more streamlined controls for the tech in the field. ,Feature Request/ Enhancement
Capital Planner requires client access. What's that about?  ,NA
I think I was only looking to see if there was a anything I could use to create a room layout plan for an Extra Works room refurbishment job I was dealing with. ,NA
"I think those tools are for US based PJM, therefore it's not best fitted for projects abroad.",NA
"Direct every request for my team directly to me. Skip the FC, and FM. It sits in their queue at times . Lost time I need to meet SLA.",NA
I'm unable to view just my current and past requests. The website shows every request from other users as well. ,NA
Make it easier to search for work orders and make it easier to add users.,NA
the options within the portal don't align with some of the requests needed here on site. i have to select drop downs that don't apply and then provide specific directions within the comments section. ,NA
"It is frustrating that more than one person can't be in a work order. The WO gets locked and then you can't make edits.  PO information that goes with the WO is a hassle to track down. Something more seamless or easier to get to would be better (possible PO# listed in the ""log"") CPI status should trigger a notification/email to the FC or FM for work to be inspected.  Re-send option for CAT5 approval emails to the client - or auto re-send after 24/36 hours without acknowledgement of the request. Added CAS field where the Activity/BOMA code can be selected prior to PRL - The Activity/BOMA codes do not align with every budget BOMA code based on the WO  description/problem. Being able to select all the financial information prior to PRL would make for less edits on PO's.  ",NA
"Having to completely delete an asset in order to edit, it is a waste of time, thus often I won't edit the equipment",Feature Request/ Enhancement
Make it more user friendly and have more info on the assets we have onsite. Give us the ability to add/change asset info. Make the call entry and compleation process easier and faster to complete. Make the app easier to use. Text our work phone when a new work order is made and when they are coming due. Create a bar code scan tool. Customize check list for PM and job steps. Have better unit info and ability to add asset to new work order for tracking. Have a real time help line for techs having trouble with SI7.,Feature Request/ Enhancement
"Mobile aMFM:  This is the simplest tool to use, as it is more intuitive, but I don't like the following points: Very tricky to find the correct problem code. I keep typing in keywords until I find one that best suits my problem. I don't like the way of indicating nonconformities in building inspections. There are 3 stars and they indicate NA, No and Yes. I don't think it's functional.",Feature Request/ Enhancement
SI7 is used at a number of company sites globally - my understanding is we have a universal template that must work for all sites. This means the UI is not particularly intuitive as tasks that are operationally relevant to one site in e.g. India sit in the menu and may be raised by requestors in London - however the task is not relevant to London. Would be great to be able to tailor the UI 'per site' - as I'm sure around the world buildings have different offerings and vocab for tasks etc ,Feature Request/ Enhancement
"There are not enough specific problem reporting codes to drill down into, something that probably needs to be revisited.  Not enough training available to how to pull reports, to measure KPI's against the SLA.  The dispatching path somethings go through to many hands before being dispatched to the assignee. Job Safety templates is a lot and should be link to the problem code and automatic within the work order.",NA
We have also had issues with the estimator tool not being updated and when leveraged it's provided incorrect data. ,NA
It is very difficult to edit information regarding your own site. There is information on there that is over a decade old! It would be nice to be able to upgrade the the site as and when it's needed.,NA
"Less nuances to make simple changes.  For example, closing a building requires work to be done at all four levels of the location hierarchy, attached matrices and employee records.  This requires various data loads and back and forth between numerous screens.",NA
PM reporting could be better; missing the option to store building details at the building level with ease of access/reporting of those items,NA
"Si Request: This tool inserted in the customer portal has a straightforward layout, but it is not easy to find the problem code either. Customers mostly open the wrong ticket, which causes the wrong priorities",NA
"Small quality of life changes. Less of a need to constantly sync, and more streamlined menus in IMFM.",NA
Sometimes the available options in the pull down menus don't line up well with the actual issue.  I'm not aware of a good way to filter requests only by my buildings.  The dashboard and the service history report show me every work order in the company.,NA
System needs to be streamlined. Too many steps to create/edit/close/pull data/ make corrections. ,NA
"The location being placed before the unit information is an issue. I think it should be, unit (by clients unit number), location, site, then bookkeeping or some whatever stuff. On the back end, we need the date in, date due, unit, who put the work order in, and the problem. The site information can come later. People usually know at what site they are working.",NA
The mobile version is hard to use sometimes you put a work order in and it doesn't come thru  if you do a field PO it doesn't come thru you actually ave to close it out and relog in to see the field PO ,NA
"The passwords are a real problem.  There needs to be a clearer definition about what applications change when I am required to change passwords.  There is SI7, Service Tools, Imfm, Vantage, Sharepoint Site  & Microsoft Smartsheets that all interface with each other.  When the password is changed, it changes the password in some apps but not others.  It generally takes me 2 hours to change the passwords often times it ends up with a password reset because I locked myself out of at least one application.",NA
"The report process is lengthy and after putting all the settings right, it still doesn't generate reports ",NA
The service desk computer is not set up like the PDA. Some of information is not in proper order. Once you figure it out it is not to bad,NA
The system and the labels aren't necessarily intuitive for the user,NA
to improve navigation and data entry into the forms.,NA
"User feedback: Not easy or intuitive to fill in problem code and other drop downs - takes too long to search for an appropriate choice and so some users just end of selecting anything randomly.  Should add ""Building Exterior"" and ""Roof"" to Floor selection drop down",NA
we currently have to create work order them go back in through view modify so we can attach equipment tag so extra steps,NA
We have to create work arounds for most of our processes to make the system work as a PJM data record and mainly as an accounting record ,NA
"Quantum has quite a few un-intuitive road blocks that are tracked and measured but unable to be updated.   As an example my risk register has risks that are unavoidable, and will likely remain on the register (financial risks) until the contract is re-negotiated. Yet i need to update these every month or they are flagged to the greater buisness?  How do i update a risk that hasn't changed with anything other than... no change?  The auto 3-6 monthly un-enrollment of my technicians unless i respond to an email is ridiculous. Please link employment of my technicians with Quantum so that i dont need to confirm they still work for me every 3 months.   Quantum is a ""O.K"" platform, the main gripe is that its replicating information that i already share on our clients platform, in most circumstances this is fine, but it is cumbersome ",NA
"Also, these tools don't populate good dashboards for clients and if anything is custom, it costs money. ",NA
"Capital Planner is a functional tool, and would like to see it continue to become more client and user friendly.",NA
I think we need to better refine our technology platform to be more specific to our clients needs,NA
"Quantum has to improved how to make it more user fixability to adbot those sites with client process are followed, without doing duplication work what can the Contract manager has to do comes with some guideline will be very helpful. ",NA
A number of the processes require numerous steps to confirm an action and to clear the actions acknowledgment.  NTE uplift is totally illogical   These problems may be driven by user approval levels.,Feature Request/ Enhancement
"I would recommend clearing the vendors that we no longer used to be removed.   Need to update some GL codes, they do not match to request. ",Feature Request/ Enhancement
Instead of primary secondary Tertiary for the vendors it would be nice to be able to have the name of the vendor displayed in a drop down or search menu. ,Feature Request/ Enhancement
"When viewing the Quick List, regardless of how many WO lines a user applies in the system (I have it set to 75 lines), only 9 are visible, because of the fixed letter box style panel they are listed in. If this was expanded so that more were visible, making better use of the browser window available, WOs would be much easier to find when scrolling up and down the list.  WOs that have been closed have their status changed to ""posted"" after a period of time. It is not possible to link new WOs to posted WOs as related. This would be useful, as relating tickets builds a knowledge base over time.",Feature Request/ Enhancement
"as a recording tool it does the job, I have the ability to use SI and imFM for the same service, it is unfortunate that they are not more similar in use. so, I only use the computer it is faster. I spend too much time on using it but it is required.",Feature Request/ Enhancement
It would be better to know when there will be scheduled appointments of vendors to take care of issues.  Most of the time it is a surprise and they don't normally have the information we need to determine why they are there in the first place without ome detective work.  ,Feature Request/ Enhancement
" The PDA tool is easy to use, except it is missing many vendors and approvers in the drop downs. ",Feature Request/ Enhancement
A tool that was additive would be welcomed with open arms but logging pricing on a separate platform does not achieve this,Feature Request/ Enhancement
"An increase to the project manager user profile in allowing us to utilize all the functions within Kahua would be a massive help. We currently cannot use bid room, ",Feature Request/ Enhancement
Be able to view a password when entered into the login page.  This would be huge and potentially cute down on password resets.,Feature Request/ Enhancement
Being able to save a desktop layout in my workorders would be helpful. It always defaults to the original field layout when you go back into the desktop later.  ,Feature Request/ Enhancement
Could you make the amounts in the field po's editable in the slim chance that I make a mistake (instead of putting in negative numbers) just wondering. Thanks ,Feature Request/ Enhancement
harder to find closed tickets if a need arises on an audit when you dont know a number of a ppm ,Feature Request/ Enhancement
"Having using PDA, we have to select default sub contractors list available in the drop down. These default sub-contractors not suitable / not available in our region (India). There should be an option to add our sub-contractors name. ",Feature Request/ Enhancement
"I mostly use PDA. There are definitely some small tweaks that would improve the user experience.  I'm not talking about major change, one example would be - uploading Documents as an attachment to a J&A is limited to filenames of less than 50 characters, which is very frustrating in having to shorten file names.  ",Feature Request/ Enhancement
"I use SI7 for the majority of my CBRE work, as it gives me more flexibility and visibility on which vendors are actually being dispatched to. With the huge dispatch matrixes for all of the services, it's almost impossible to keep track of which does what and who is primary and secondary and tertiary and who has a tech to make ServiceInsight very useful.   ",Feature Request/ Enhancement
Implementation of a adequate Cost Management Tool is missing ,Feature Request/ Enhancement
Improvement is required that we should able to see previous tickets.,Feature Request/ Enhancement
"In iMFM have the work orders change color as they get closer to the due dates. Green when they are on time, yellow as they approach the due date, and red when they late. ",Feature Request/ Enhancement
In order to calculate actual project margin quickly in PDA it should allow PM to input unrecoverable CBRE costs. eg. PM fees on low value projects on some Enterprise Account MSA's.,Feature Request/ Enhancement
"It would be nice in the Service Provider box if you could highlight and save the name of the Provider to paste into emails instead of having to type them out, as some of them have quite long names. Currently, if you try to click on the Service Provider name, it pulls the box open to change the Service Provider.",Feature Request/ Enhancement
"Lack of consistency with keeping conductivity. It Can lack user friendly features from time to time when it comes to communicating with other vendors attached to VAWS. It gives you an option to email outside attributes but doesn't always seem to deliver messages sent. There should be a more direct communication string that lets you see important messages sent back from the vendor or that you send to them that get directed to the recipient except through an email a message attached to the work order when it's closed. Also, the client needs to have a better understanding, at times, with what work gets sent to maintenance requests and other tasks outside of our scope ",Feature Request/ Enhancement
"make it easier to navigate and pull up orders, also to get alerted if anything in new when it comes in, I am never notified and hardly use this so when i do its very difficult to understand how to alert the customer back on orders. Not user friendly at all to someone trying to use it that only uses it a couple times a year.",Feature Request/ Enhancement
"make it mandatory to have problem description along with problem location and other key details, before someone can submit a work order. make it have more steps to complete a work order so people who need the info get it an those who don't give enough will start correctly filling the request out ",Feature Request/ Enhancement
On the top of every page. If there could be a field in which you can type in a workorder number for quick search access. Sometimes im on the phone and have to type in the workorder number the client is telling me. Be say I have just done a site history search - now I have to find the drop down to get to workorder history and then type in the workorder number instead of just being able to search the workorder number from my original page. The home page/ opening page should also have this feature so I can dive into workorders as soon as i log in. ,Feature Request/ Enhancement
"Should have the facility to log incidents. Also, it is not that user friendly. ",Feature Request/ Enhancement
"SI could be improved with more functionality. If we didn't have Coupa and could do everything in SI, it would help. PO's are time consuming, price increase or decrease takes time. One stop shop would be so helpful.",Feature Request/ Enhancement
"Sit down with or do a teams meeting with a few users at our site and create, research and approve a few work orders to see how we use it and how it is not user friendly.  I will be glad to setup a few users on a teams meeting with you.  Bward@ups.com",Feature Request/ Enhancement
The interface for finding a location may be more useful if an address can be entered instead of using a series of filters. ,Feature Request/ Enhancement
"The only complaint I have is that I have to close orders on my mobile device, It would be so much easier to do all from desktop or if we have a windows based Ipad or notebook",Feature Request/ Enhancement
"There are too many windows to get the basic information on a single workorder. We wish it could be all on one.  Clients complain that have to submit workorders that it is cumbersome. They don't always choose the correct workorder because they don't know where the correct selection is located, or they dont know what to select. If they choose the wrong selection it gets routed to the wrong person and we are unaware it has been submitted. And there it sits in cyber space.  Verbige is unclear for the client. A pop up window explaining the selection, or who it gets assigned too would be helpful. ",Feature Request/ Enhancement
"There is no flexibility for changes. Most recently the challenges I am having is ""Improvements"" not included on the Excel Template. ",Feature Request/ Enhancement
"Update filters to allow to search multiple vendors. Even when a filter is built under Reporting, Reports the details do not save and multiple vendors are not saved.  To be able to use the ""Contains, Ends With, Equals, etc"" options in the drop downs.",Feature Request/ Enhancement
Make it easier to communicate with support / AP / team leaders etc.,Feature Request/ Enhancement
Payment processing is a massive inconvenience. All the options to choose from or not user-friendly. There is no updates when something has changed other than through your email please hinder and cost us valuable time.,Feature Request/ Enhancement
"Use is not intuitive. Often comments, etc. appear to be minimal or non-existent. We shouldn't have to struggle to know what's going on with a ticket. Updates are not sent to anyone on the clinic side.  We get no notification of creation of WO, changes to WO, etc.    Uploaded documents (backflow preventer documentation, fire extinguisher, etc..) should be automatically forwarded to someone within the clinic. Often these are uploaded weeks after we open tickets and we never see them if we don't remember to go back and check.  Even searching for past tickets can be difficult and frustrating as there are far too many categories of information that we have no knowledge of.",Feature Request/ Enhancement
Re: improvements to Kahua - improve system response time - reduce number of clicks to access info - ,NA
Reduce the number of places you have to go to to locate one piece of information.,NA
More modern UI Data entry validation More consistent performance  ,NA
"Better, faster, more flexible interface. This version needs to be scratched and updated. Not fun dealing with CBRE employees. It leaves a bland, bad taste in the mouth. ",NA
"Please make the system consistent. It seems every 2 weeks after an update Quantum has done something unexpected. Deletion of contents, changes to access / locking down systems that I was using.",NA
"A ground-up rebuild would probably be best. I have most trouble with comments and email integration, navigating work order groups, having multiple tabs of fmPilot open at once confusing actions, performing bulk actions, and generally glitches and latency issues throughout the site.",NA
"There's a lot to learn about SI7. It has a lot of perks and just as many glitches. I'm a computer savvy person and it's still a difficult application for me to navigate. I will say, like with anything, the more time invested using the app the easier its become to manage. This is in direct response to the difficulty of SI7.   The app doesn't populate everything that is requested. I often have to hit refresh on the browser when i bring up my call list because it doesn't bring up all of my WOs. I've entered a CAS to create a PO and the PO doesn't generate in coupa. Just things like that would help if they were cleaned up. Maybe streamline the app better. Make a GUI for each level of clearance as far as access to the app. So a tech's GUI would look different than an FM/FC. Not just making the links inaccessible. ",NA
"Kahua is too complex, not intuitive, and does not produce the type of Actual Cost Report needed for projects ",NA
"The display boxes in the PM jobs screen, are just small enough to be maddening. There is room on the screen for larger boxes, so you can see all of the details in the PM job boxes that display the PM jobs without having to scroll a half inch, but this room isn't utilized. Also, when checking the Cycle Statuses in the PM jobs, only the work order(s) for one cycle show in the data results list below, even if more than one cycle ran for the time frame indicated - you have to use a drop down for the Cycle Instance field to see all of the cycles that ran during the time frame. It would be very helpful to see ALL work orders that ran during the time frame indicated/selected. ",NA
"Allow me to open and notate multiple work orders simultaneously. Currently, fmPilot will only allow you to notate the work order that was opened last. fmPilot is also often slow and buggy. For example, if you make a mistake while building a quote, you are no longer able to save your correction, and you are forced to start the quote all over again. This is very frustrating when you've already input numerous line items. ",NA
"FM pilot does not have a dispatch board and is not  fast enough for the high caliber , fast pace account we have.  Its functions do not meet our accounts needs. It is slow , to many clicks to get where you need to go and it does not function as it should . For years now it still does not function for our account with times down , upgrades that happen always take down our program down the following day.  Over all it slows down my job performance all together. In my opinion it cost us money if we can't manage the Urgency for the clinic , our client or team to assist in managing the Work orders effectively. ",NA
gets to complicated or confusing with all the dropdowns and choices. I don't use 80% what what's there and never will. also the program has a tendency of dropping out or closing while in the middle of work (timing out). ,NA
"I have worked with and built several WO/PM programs. This program is SLOW and not user friendly. We have had it for a year and still do not have a working PM Program that matches what I have asked for. The auto-dispatch make no sense. The Problem codes make no sense. This system is under par for technology and over par for being outdated. I have real input if someone would like it, but unless someone is willing to listen, it just sounds like complaints.",NA
"I think if the ServiceInsight UX is more intuitive, then it would be much easier to use. I addition, I hope that the speed of the website could be improved. ",NA
"More user friendly, does not flow.  Reports are cumbersome to populate.  ",NA
New UI is a big laggy at times.  Like after you create a work order you're having to refresh it for it to load the completed work order on the screen.  Sometimes the new UI won't load for me in Chrome.,NA
Please look into a more user/vendor friendly system.  Going to multiple sites isn't very efficient.  This current SI system is cumbersome at best. ,NA
"Reduce the amount of clicks, its always buffering. ",NA
"System lags, especially when using the Tracking (Bus);  Would be nice to see all the IVR on the main screen without having to drill down(space available if comment box removed from Main Screen);  Include Primary Email contact in the Comment Email Contact Box  as standard default ",NA
You have to click around for certain buttons that could be on the first page since are used so frequently.  Also I find ServiceInsight to be slow.,NA
the schedules are not as useful as Microsoft Project and the schedules are not exportable in Kahua,NA
"The tools is not friendly user.  It has archaic graphics, complicated search tool,  hard to find what we need.  Many times my team and I want to update a WO and we end asking for help in our organization because the tool does not provide the right access we need.    We are not allowed to integrate new PM schedules and always depend on others, but the response time is always more than a month.  Our productivity has depleted with this tool and the client prefer not to use it, since they never can't allocate their WO in the right field.",NA
"We also use VAWS a part of the Service Insights suite.  The tool is useful because it is what we have. However, I have experienced some difficulties with the setup/configurations. For instance, the Set G/L-subledger.  Also, accessing some of the actions through tabs and others through grids.  A person could miss that all together.  I have submitted several enhancement requests and can't wait to hear the results. ",NA
being more user friendly where it does not want to glitch and runs smooth.  ,NA
It is very difficult to enter work orders.  Most times the website is glitchy and i cannot select my location and therefore cannot enter a non-emergency workorder.,NA
When making a new w/o order and you get all the end and it says you need to add in the “area” box. So you go back to the box and it erases everything you have already input.  Can that please be fixed.,NA
"When submiting the handover, my text loses the format applied. For example, when i press enter to change line but when i submit the handover, it compress everything.",NA
"Some of the filters used when searching for content, when you go back to the previous page, are not maintained, having to redo everything all over again",NA
"There are way too many buttons and options and the program should be simplified for the type of WO and or the role. There are multiple ways to do similar things on SI and it makes it complicated. training is terrible or non existent and it is one of the main programs used a CBRE. I receive more training on how to use a ladder, which I never use that I have with Service  Insight. ",NA
You may have a way of doing this that I don't know about. Let's say I have a pm ID for air fan. Well that ID for that all the air fans in the building are the same. I can't get SI7 to assign the af on one floor to one tech and assign another af to a different tech automaticly. I have to send all af to myself and then assign them to my techs. Waste a lot of time.,NA
"For the majority of users SI7 is too clunky. For a system that is supposed to be widely used by site population, training should not be required.   There are too many drop downs menus (maintenance category) that ultimately mean little to the end user. For the most part, almost all of the requests at my sites go to the same people, so why do all of the selecting?  At my sites you select address and then the next selection is something like all rooms. Why have the category?  Thanks for reviewing my feedback.",NA
"Not for me, but for contractors I do business with. They need more help navigating the system/portal.",NA
"Service insight portal: The site is not intuitive at all. I really don`t like to use it. To open a WO is very confusing and I don`t know one single person in my contract that uses it. Public export filters need some extra knowledge to use them. Quick list filters need to be exactly accurate with the data we want, otherwise, they won't appear",NA
PDA has elements which users find difficult when first using the system,NA
It's sort of robotic.  I review who still works for me - and approve their access.  I'm not sure I ever deselected anyone.  Maybe I would if they showed up on the list and they were no longer appropriate.  I frankly am not sure of the specific needs of each employee as it relates to the specific component access within the quantum list other than at a high level.,NA
Lessons on use of Qu. Analytics. It means nothing to field engineers and seems designed only for people with business degrees.,NA
Make the system/approvals correlate with how the job is done in the real world.,NA
Yes. The PDA tool is inadequately populated with PJM associates. Current PJM employees auto predict the PM's and LMA leaders in the Basic Project Information section of PDA. But those exact same employees do not always appear or auto predict in the approvals section of the PDA.  I have had to request dozens of new PDA approvers. The entire active PJM staff should be uniformly available in all sections of the tool,NA
 process for invoicing is lengthy ,NA
explore more tools for project reporting dash boards,NA
Improve Kahua compatibility with CBRE laptops and fix local file discrepancies among multiple users ,NA
"Increase flexibility of the tools, the systems are very rigid and feel like they are more geared around upstream reporting.  ",NA
Kahua has poor reporting tools that do not provide the level of reporting needed for audit purposes.  ,NA
Kahua load times can be slow. Not everyone is familiar with how to pull reports from dashboards. Frequently ask for PDF versions of things that can be created from Kahua easily. ,NA
Reporting and modifying reports is not simple enough,NA
"Also, it's not flexible with our clients changing and differing approaches to document control and updates. ",NA
"The second scenario is not possible for the system, but the tool should be more userfriendly to cover every Contry's needs.",NA
"It's a tool we have to use, but doesn't really help in day to day problems, to me it's just another box that needs to be ticked. Questions that have to answer but first you have to decipher what is actually being asked, some of it would be easier to understand if written in plain English. You have documents referring to other documents the refer to others‚Ä¶ you just lost. So it it's more of a chore than a benefit.",NA
"   sometimes it can get confusing, to many fields to fill out to open a work order.",NA
"  Kahua is the primary Project Management tool I have used since joining CBRE last year. I have found Kahua to be a difficult tool to use. It is not intuitive, there are too many clicks to get from one app to another,",NA
"  Most clients was a proposal ASAP, PDA process way too slow.  DOA for client contract approval, budget approval, expense contract is too many people, takes too long and needs to be streamlined ASAP.  It is taking 2 - 4 weeks from when a client gives us a PO before we can issue a PO to our vendors.  ",NA
 Adding vendors into PDA is only done through Kahua...makes no sense. ,NA
 I believe there is ample opportunity to use the tools if they could be inclusive of our discipline. ,NA
 I use job detil report which you have to break down alot fluff to get the detail. Would be nice and simpler if we could a basic PDF report. instead of excel all the time. ,NA
 Kahua has horrible dashboards.  PJMs need better dashboards to truly financially manage their projects.  ,NA
 Kahua in its current format is not fit for purpose. ,NA
 Not I have to pay someone to create a standard report that I have to filter and delete items I don't need.  ,NA
 simplification ,NA
 The ability to share folder/files above 10mb is very restricting.,NA
 the software (Kahua) is not user friendly. ,NA
 understand what is outstanding is a bit difficult to find.,NA
"2. Cost plan - There is no selection for GWS, so we can only select WTW which is not correct ",NA
2. the user interface is clunky and out dated ,NA
"3. Under approvals, even though the project is below USD150K, only the approval of HOP is required but i am unable to click submit unless i fill in the Commercial Director name which falls under USD150K to USD500K which is the wrong category.",NA
4. ability to 'see' the asset list is too complex,NA
a more modern interface,NA
Alot of the managing tools are old. ,NA
"Also, when pulling a site history and opening one work order, I cannot easily go back and select the next item in the list (or preferred next item to view).  Thank you for requesting feedback!",NA
Asset management isnt very user friendly for finding equipment or past work orders. ,NA
"Attaching files/pictures is clunky and when I ask the CBRE person if they saw it they often say ""no"" - clunky for them as well?  ",NA
"Being focused on retail development and project management, these tools do not offer what is needed to manage my projects.",NA
"Can we have an easy way to see a history of updates made to location data. To my knowledge it is currently impossible to see when the address of a location changed, and this can be important information to have. Related, can all providers in a location's matrix get an automatic email informing them of address changes?",NA
Clearer method to retrieve WO's accidentally/incorrectly closed.,NA
Commodi impedit off,NA
Condense the job step process. Less steps to see closed work orders on mobile app and desktop app. ,NA
Difficult to enter requests.  Too many steps. ,NA
"Difficult to enter requests.  Too many steps. Difficult to run all reports.  Parameter input is beyond difficult. If you want to print out a work order you have to turn it into a pdf first.  Too many steps. I have worked in several other Work Order/PM/Asset systems that are ""light years"" better than service insight.  I would not recommend to anyone.",NA
Difficult to run all reports. ,NA
Ease of use should be a priority. ,NA
"easier invoice submission.  your current set up takes on average 3-4 mins from start to finish to submit an invoice with more than 5 lines.  Most of your invoices submitters have multiple accounts this is not good for efficiency. the ""upload"" system you offer is even clunkier and not user friendly let alone that you are only able to Submit at 10 and 4 and IF  there is enough room the system will pick up your batch submission.  ",NA
easier navigation,NA
Easier to find would be best. ,NA
"Either remove or improve the IVR check in process. All my techs have issues with it. Notify the person who created the work order when a comment is made so they can give an answer. I never receive replies to my comments. Come up with more a chat based program for customers and suppliers. Needs to be far more user friendly. Come up the an ""action required"" option on the work order tab. SO when answers are needed someone specific is notified. ",NA
"Ensure the tools, especially Kahua, make our jobs easier not harder",NA
Entering of information ,NA
"Every account I have been on, uses these are check boxes then utilizes their own excel files/tools.",NA
"Every project starts empty, there is no memory or saving possiblilty  to start with account settings.",NA
Filters to select WO's from different aspects don't work sometimes properly.,NA
For Kahua - please continue and update program to be more user friendly and intuitive.,NA
"For Principal projects, Kahua is an antiquated and clumsy PM system, ",NA
Give super users mpore access,NA
"Give us something that helps us do our job, previous and existing systems seem to have been built without consideration of the people using it and i suspect targetted at PJM type rather than principal",NA
"Hello, the tools are not tailored to Retail Project Management.  ",NA
Honestly it is very simple and easy to use. ,NA
How Kahua is currently configured and deployed does not make it a usable tool for the delivery of projects.  ,NA
however it is not easy to find anything.,NA
I also use the Capital Planner. Overall its a use friendly tool. What was and is difficult is making changes to the setting when projects are created. There is no flexibility for changes. ,NA
"I am not a core user of the PDA tool, but I have looked closely at the CPP tool and the Opportunity Risks inputs.  Other users I have spoken to find that they need a lot of input and box clicking.  ",NA
"I do find them complicated, not because they don't make sense, ",NA
"I do struggle with the Problem Code. I work in a very large office, there are so many different things that goes wrong in the office and not many clear and precise code as to which to use. Sometimes it is a detailed issue like the numbering of the workstation/ desk is missing. In Si7 it will go under desk/furniture repairs. It is just a number that needs printing. There should be more sub-categories that is simple and relevant.",NA
